symbol,name,exchange,has_history,can_predict,prediction_mode,ui_greyed,ui_badge,last_updated
BCONCEPTS.NS,Brand Concepts Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BDL.NS,Bharat Dynamics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BEARDSELL.NS,Beardsell Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BEDMUTHA.NS,Bedmutha Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BEL.NS,Bharat Electronics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BELLACASA.NS,Bella Casa Fashion & Retail Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BELRISE.NS,Belrise Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BEML.NS,BEML Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BEPL.NS,Bhansali Engineering Polymers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BERGEPAINT.NS,Berger Paints (I) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BESTAGRO.NS,Best Agrolife Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BETA.NS,Beta Drugs Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BFINVEST.NS,BF Investment Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BFUTILITIE.NS,BF Utilities Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BGRENERGY.NS,BGR Energy Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHAGERIA.NS,Bhageria Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHAGYANGR.NS,Bhagyanagar India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHANDARI.NS,Bhandari Hosiery Exports Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHARATCOAL.NS,Bharat Coking Coal Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
BHARATFORG.NS,Bharat Forge Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHARATGEAR.NS,Bharat Gears Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHARATRAS.NS,Bharat Rasayan Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHARATSE.NS,Bharat Seats Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHARATWIRE.NS,Bharat Wire Ropes Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHARTIARTL.NS,Bharti Airtel Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHARTIHEXA.NS,Bharti Hexacom Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BHEL.NS,Bharat Heavy Electricals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BIGBLOC.NS,Bigbloc Construction Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BIKAJI.NS,Bikaji Foods International Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BIL.NS,Bhartiya International Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BILVYAPAR.NS,BIL VYAPAR LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
BIOCON.NS,Biocon Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BIOFILCHEM.NS,Biofil Chemicals & Pharmaceuticals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BIRLACABLE.NS,Birla Cable Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BIRLACORPN.NS,Birla Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BIRLAMONEY.NS,Aditya Birla Money Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BIRLANU.NS,BirlaNu Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLACKBUCK.NS,BLACKBUCK LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLAL.NS,BEML Land Assets Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLBLIMITED.NS,BLB Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLISSGVS.NS,Bliss GVS Pharma Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLKASHYAP.NS,B. L. Kashyap and Sons Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLS.NS,BLS International Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLSE.NS,BLS E-Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLUECHIP.NS,Blue Chip India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLUECOAST.NS,Blue Coast Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLUEDART.NS,Blue Dart Express Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLUEJET.NS,Blue Jet Healthcare Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLUESTARCO.NS,Blue Star Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLUESTONE.NS,BlueStone Jewellery and Lifestyle Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BLUSPRING.NS,Bluspring Enterprises Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BMWVENTLTD.NS,BMW Ventures Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BODALCHEM.NS,Bodal Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BOHRAIND.NS,Bohra Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BOMDYEING.NS,Bombay Dyeing & Mfg Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BORANA.NS,Borana Weaves Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BOROLTD.NS,Borosil Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BORORENEW.NS,BOROSIL RENEWABLES LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
BOROSCI.NS,Borosil Scientific Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BOSCH-HCIL.NS,BOSCH HOME COMFORT INDIA LIMITED,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
BOSCHLTD.NS,Bosch Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BPCL.NS,Bharat Petroleum Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BPL.NS,BPL Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BRIGADE.NS,Brigade Enterprises Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BRIGHOTEL.NS,Brigade Hotel Ventures Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BRITANNIA.NS,Britannia Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BRNL.NS,Bharat Road Network Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BROOKS.NS,Brooks Laboratories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BSE.NS,BSE Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BSHSL.NS,Bombay Super Hybrid Seeds Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BSL.NS,BSL Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BSOFT.NS,BIRLASOFT LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
BTML.NS,Bodhi Tree Multimedia Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BUILDPRO.NS,Shankara Buildpro Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
BUTTERFLY.NS,Butterfly Gandhimathi Appliances Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BVCL.NS,Barak Valley Cements Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
BYKE.NS,The Byke Hospitality Ltd,NSE,True,True,full,False,FULL,2026-01-27 19:47
CALSOFT.NS,California Software Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CAMLINFINE.NS,Camlin Fine Sciences Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CAMPUS.NS,Campus Activewear Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CAMS.NS,Computer Age Management Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CANBK.NS,Canara Bank,NSE,True,True,full,False,FULL,2026-01-27 19:47
CANFINHOME.NS,Can Fin Homes Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CANHLIFE.NS,Canara HSBC Life Insurance Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CANTABIL.NS,Cantabil Retail India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CAPACITE.NS,Capacit'e Infraprojects Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CAPILLARY.NS,Capillary Technologies India Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
CAPITALSFB.NS,Capital Small Finance Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CAPLIPOINT.NS,Caplin Point Laboratories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CAPTRUST.NS,Capital Trust Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CARBORUNIV.NS,Carborundum Universal Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CARERATING.NS,CARE Ratings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CARRARO.NS,Carraro India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CARTRADE.NS,Cartrade Tech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CARYSIL.NS,CARYSIL LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
CASTROLIND.NS,Castrol India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CCCL.NS,Consolidated Construction Consortium Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CCHHL.NS,Country Club Hospitality & Holidays Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CCL.NS,CCL Products (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CDSL.NS,Central Depository Services (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CEATLTD.NS,CEAT Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CEIGALL.NS,Ceigall India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CELEBRITY.NS,Celebrity Fashions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CELLO.NS,Cello World Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CEMPRO.NS,Cemindia Projects Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CENTENKA.NS,Century Enka Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CENTEXT.NS,Century Extrusions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CENTRALBK.NS,Central Bank of India,NSE,True,True,full,False,FULL,2026-01-27 19:47
CENTRUM.NS,Centrum Capital Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CENTUM.NS,Centum Electronics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CENTURYPLY.NS,Century Plyboards (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CERA.NS,Cera Sanitaryware Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CEREBRAINT.NS,Cerebra Integrated Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CESC.NS,CESC Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CEWATER.NS,Concord Enviro Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CGCL.NS,Capri Global Capital Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CGPOWER.NS,CG Power and Industrial Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHALET.NS,Chalet Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHAMBLFERT.NS,Chambal Fertilizers & Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHEMBOND.NS,Chembond Material Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHEMBONDCH.NS,Chembond Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHEMCON.NS,Chemcon Speciality Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHEMFAB.NS,Chemfab Alkalis Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHEMPLASTS.NS,Chemplast Sanmar Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHENNPETRO.NS,Chennai Petroleum Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHEVIOT.NS,Cheviot Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHOICEIN.NS,Choice International Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CHOLAHLDNG.NS,Cholamandalam Financial Holdings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CIEINDIA.NS,CIE Automotive India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CIFL.NS,Capital India Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CIGNITITEC.NS,Cigniti Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CINELINE.NS,Cineline India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CINEVISTA.NS,Cinevista Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CIPLA.NS,Cipla Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CLEAN.NS,Clean Science and Technology Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CLEDUCATE.NS,CL Educate Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CLSEL.NS,Chaman Lal Setia Exports Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CMSINFO.NS,CMS Info Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CNL.NS,Creative Newtech Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
COALINDIA.NS,Coal India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
COASTCORP.NS,Coastal Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
COCHINSHIP.NS,Cochin Shipyard Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
COFFEEDAY.NS,Coffee Day Enterprises Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
COFORGE.NS,Coforge Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
COHANCE.NS,Cohance Lifesciences Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
COLPAL.NS,Colgate Palmolive (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
COMPINFO.NS,Compuage Infocom Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
COMPUSOFT.NS,Compucom Software Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
COMSYN.NS,Commercial Syn Bags Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CONCOR.NS,Container Corporation of India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CONCORDBIO.NS,Concord Biotech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CONFIPET.NS,Confidence Petroleum India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CONSOFINVT.NS,Consolidated Finvest & Holdings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CONTROLPR.NS,Control Print Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CORALFINAC.NS,Coral India Finance & Housing Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CORDSCABLE.NS,Cords Cable Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
COROMANDEL.NS,Coromandel International Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CORONA.NS,CORONA Remedies Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
COSMOFIRST.NS,COSMO FIRST LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
COUNCODOS.NS,Country Condo's Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CPCAP.NS,CP Capital Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CPEDU.NS,Career Point Edutech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CPPLUS.NS,Aditya Infotech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CRAFTSMAN.NS,Craftsman Automation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CRAMC.NS,Canara Robeco Asset Management Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CREATIVEYE.NS,Creative Eye Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CREDITACC.NS,CREDITACCESS GRAMEEN LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
CREST.NS,Crest Ventures Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CRISIL.NS,CRISIL Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CRIZAC.NS,Crizac Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CROMPTON.NS,Crompton Greaves Consumer Electricals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CROWN.NS,Crown Lifters Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CSBBANK.NS,CSB Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CSLFINANCE.NS,CSL Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CTE.NS,Cambridge Technology Enterprises Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CUB.NS,City Union Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CUBEXTUB.NS,Cubex Tubings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CUMMINSIND.NS,Cummins India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CUPID.NS,Cupid Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CURAA.NS,Cura Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CYBERMEDIA.NS,Cyber Media (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CYBERTECH.NS,Cybertech Systems And Software Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CYIENT.NS,Cyient Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
CYIENTDLM.NS,Cyient DLM Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DABUR.NS,Dabur India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DALBHARAT.NS,Dalmia Bharat Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DAMCAPITAL.NS,Dam Capital Advisors Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DAMODARIND.NS,Damodar Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DANGEE.NS,Dangee Dums Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DATAMATICS.NS,Datamatics Global Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DATAPATTNS.NS,Data Patterns (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DAVANGERE.NS,Davangere Sugar Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DBCORP.NS,D.B.Corp Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DBEIL.NS,Deepak Builders & Engineers India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DBL.NS,Dilip Buildcon Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DBOL.NS,Dhampur Bio Organics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DBREALTY.NS,Valor Estate Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DBSTOCKBRO.NS,DB (International) Stock Brokers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DCAL.NS,Dishman Carbogen Amcis Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DCBBANK.NS,DCB Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DCI.NS,Dc Infotech And Communication Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DCM.NS,DCM  Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DCMFINSERV.NS,DCM Financial Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DCMNVL.NS,DCM Nouvelle Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DCMSHRIRAM.NS,DCM Shriram Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DCMSRIND.NS,DCM Shriram Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DCW.NS,DCW Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DCXINDIA.NS,DCX Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DDEVPLSTIK.NS,Ddev Plastiks Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DECCANCE.NS,Deccan Cements Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DEEDEV.NS,DEE Development Engineers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DEEPAKFERT.NS,Deepak Fertilizers and Petrochemicals Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DEEPAKNTR.NS,Deepak Nitrite Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DEEPINDS.NS,Deep Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DELHIVERY.NS,Delhivery Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DELPHIFX.NS,DELPHI WORLD MONEY LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
DELTACORP.NS,Delta Corp Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DELTAMAGNT.NS,Delta Manufacturing Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DEN.NS,Den Networks Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DENORA.NS,De Nora India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DENTA.NS,Denta Water and Infra Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DEVIT.NS,Dev Information Technology Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DEVX.NS,Dev Accelerator Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DEVYANI.NS,Devyani International Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DGCONTENT.NS,Digicontent Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DHAMPURSUG.NS,Dhampur Sugar Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DHANBANK.NS,Dhanlaxmi Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DHANUKA.NS,Dhanuka Agritech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DHARAN.NS,DHARAN INFRA-EPC LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
DHARMAJ.NS,Dharmaj Crop Guard Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DHRUV.NS,Dhruv Consultancy Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DHUNINV.NS,Dhunseri Investments Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIACABS.NS,Diamond Power Infrastructure Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIAMINESQ.NS,Diamines & Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIAMONDYD.NS,Prataap Snacks Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DICIND.NS,DIC India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIFFNKG.NS,Diffusion Engineers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIGIDRIVE.NS,Digidrive Distributors Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIGISPICE.NS,DiGiSPICE Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIGITIDE.NS,Digitide Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIGJAMLMTD.NS,Digjam Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIL.NS,Debock Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DISHTV.NS,Dish TV India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIVGIITTS.NS,Divgi Torqtransfer Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIVISLAB.NS,Divi's Laboratories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DIXON.NS,Dixon Technologies (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DJML.NS,DJ Mediaprint & Logistics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DLF.NS,DLF Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
DLINKINDIA.NS,D-Link (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
